107.560974:0.107079 236.634140:0.025667 21.512196:0.012527 451.756104:0.001976 365.707306:0.001885 752.926819:0.001256 1097.121948:0.001103 580.829285:0.001100 795.951233:0.001074 2710.536621:0.001002 1054.097534:0.000964 6969.951172:0.000959 2086.682861:0.000923 1548.878052:0.000919 989.560974:0.000846 946.536560:0.000829 
107.560974:0.094039 236.634140:0.022632 365.707306:0.002355 451.756104:0.002108 752.926819:0.000944 1097.121948:0.000908 580.829285:0.000902 2710.536621:0.000883 860.487793:0.000809 1548.878052:0.000808 7034.487793:0.000797 1011.073181:0.000750 1914.585327:0.000704 645.365845:0.000676 1226.195068:0.000663 2624.487793:0.000654 
107.560974:0.086167 236.634140:0.019024 21.512196:0.004504 344.195129:0.002162 387.219513:0.002136 451.756104:0.002132 752.926819:0.000910 1011.073181:0.000844 860.487793:0.000799 580.829285:0.000790 1548.878052:0.000701 925.024414:0.000698 2710.536621:0.000695 1893.073120:0.000687 2646.000000:0.000683 7034.487793:0.000676 
107.560974:0.081201 236.634140:0.015934 21.512196:0.005932 344.195129:0.002386 451.756104:0.002116 387.219513:0.001701 731.414612:0.001098 925.024414:0.000994 989.560974:0.000849 817.463440:0.000759 580.829285:0.000735 2043.658569:0.000712 1893.073120:0.000704 1548.878052:0.000646 1118.634155:0.000634 1290.731689:0.000605 
107.560974:0.077822 236.634140:0.014208 344.195129:0.002391 451.756104:0.002042 387.219513:0.001313 752.926819:0.001151 925.024414:0.001121 989.560974:0.000910 795.951233:0.000875 580.829285:0.000658 1548.878052:0.000643 1226.195068:0.000617 1290.731689:0.000604 1161.658569:0.000601 1097.121948:0.000581 2043.658569:0.000576 
107.560974:0.073869 236.634140:0.013248 43.024391:0.005782 344.195129:0.002303 451.756104:0.001692 903.512207:0.001046 795.951233:0.001020 752.926819:0.000954 1075.609741:0.000949 989.560974:0.000800 602.341492:0.000796 1161.658569:0.000728 688.390259:0.000723 537.804871:0.000626 1226.195068:0.000622 1548.878052:0.000593 
107.560974:0.068517 236.634140:0.012444 344.195129:0.002034 430.243896:0.001381 1075.609741:0.001235 473.268280:0.001190 795.951233:0.000958 580.829285:0.000933 688.390259:0.000852 903.512207:0.000821 1161.658569:0.000787 537.804871:0.000712 731.414612:0.000644 989.560974:0.000625 1613.414673:0.000616 1247.707275:0.000591 
107.560974:0.061569 236.634140:0.011238 365.707306:0.001581 580.829285:0.001256 1075.609741:0.001215 473.268280:0.001033 688.390259:0.000886 1161.658569:0.000753 795.951233:0.000750 2022.146362:0.000625 968.048767:0.000594 903.512207:0.000593 1828.536621:0.000588 1591.902466:0.000542 1247.707275:0.000465 1462.829224:0.000447 
107.560974:0.054517 236.634140:0.010099 580.829285:0.001353 430.243896:0.001278 709.902466:0.001134 1097.121948:0.001034 473.268280:0.000982 322.682922:0.000938 1183.170776:0.000825 1828.536621:0.000720 2022.146362:0.000686 1634.926880:0.000538 946.536560:0.000513 1591.902466:0.000483 795.951233:0.000481 2151.219482:0.000463 
107.560974:0.049084 236.634140:0.009692 279.658539:0.002479 430.243896:0.001207 580.829285:0.001187 709.902466:0.001141 1183.170776:0.000857 1097.121948:0.000856 1054.097534:0.000777 365.707306:0.000731 1828.536621:0.000659 2043.658569:0.000618 1011.073181:0.000563 1634.926880:0.000544 946.536560:0.000544 1591.902466:0.000445 
107.560974:0.045459 236.634140:0.010306 301.170746:0.002830 688.390259:0.001317 365.707306:0.001161 408.731720:0.000916 451.756104:0.000868 580.829285:0.000847 1161.658569:0.000782 1054.097534:0.000777 1097.121948:0.000672 1011.073181:0.000643 925.024414:0.000631 2043.658569:0.000546 1634.926880:0.000479 1570.390259:0.000479 
107.560974:0.043068 236.634140:0.011462 301.170746:0.003563 688.390259:0.001522 387.219513:0.001202 1161.658569:0.000901 1054.097534:0.000804 580.829285:0.000795 3743.122070:0.000706 473.268280:0.000685 946.536560:0.000670 1118.634155:0.000569 2237.268311:0.000525 2194.243896:0.000498 1462.829224:0.000494 2043.658569:0.000487 
107.560974:0.040873 236.634140:0.012844 301.170746:0.003752 709.902466:0.001682 580.829285:0.001251 3743.122070:0.001128 408.731720:0.001115 2237.268311:0.001039 1140.146362:0.000812 1054.097534:0.000785 946.536560:0.000731 989.560974:0.000641 473.268280:0.000623 1462.829224:0.000580 1312.243896:0.000542 2775.073242:0.000482 
107.560974:0.038583 236.634140:0.014962 301.170746:0.004473 709.902466:0.002257 580.829285:0.001689 2237.268311:0.001572 3743.122070:0.001474 387.219513:0.001187 1140.146362:0.000939 451.756104:0.000906 946.536560:0.000688 1484.341431:0.000614 1054.097534:0.000592 1290.731689:0.000571 2818.097656:0.000541 645.365845:0.000493 
107.560974:0.036456 236.634140:0.017201 172.097565:0.004800 301.170746:0.004755 709.902466:0.002196 559.317078:0.001947 2237.268311:0.001945 451.756104:0.001650 3743.122070:0.001615 1140.146362:0.000946 1484.341431:0.000682 817.463440:0.000655 3979.756104:0.000624 2818.097656:0.000596 946.536560:0.000594 645.365845:0.000550 
107.560974:0.035685 236.634140:0.018741 301.170746:0.004847 451.756104:0.002556 2237.268311:0.002029 688.390259:0.001951 537.804871:0.001787 731.414612:0.001759 3743.122070:0.001519 1118.634155:0.001042 817.463440:0.001031 1548.878052:0.000838 1505.853638:0.000707 3979.756104:0.000664 1269.219482:0.000659 3011.707275:0.000635 
107.560974:0.035910 236.634140:0.019793 21.512196:0.008327 172.097565:0.006398 322.682922:0.004954 365.707306:0.004837 451.756104:0.003351 688.390259:0.002190 537.804871:0.001983 2237.268311:0.001882 731.414612:0.001762 1032.585327:0.001642 1118.634155:0.001560 1161.658569:0.001418 3743.122070:0.001329 817.463440:0.001285 
107.560974:0.036223 236.634140:0.021838 43.024391:0.008985 172.097565:0.007151 365.707306:0.006988 1161.658569:0.006477 451.756104:0.006355 1032.585327:0.005608 1333.756104:0.005140 322.682922:0.004992 516.292664:0.004152 925.024414:0.002809 731.414612:0.002458 1505.853638:0.002403 1871.561035:0.002385 2387.853760:0.002319 
107.560974:0.034421 236.634140:0.028237 1161.658569:0.020161 1355.268311:0.017041 1054.097534:0.015441 451.756104:0.013881 494.780487:0.013156 43.024391:0.012356 365.707306:0.011300 322.682922:0.010057 172.097565:0.009255 795.951233:0.009105 752.926819:0.007929 2366.341553:0.007681 1871.561035:0.007174 2086.682861:0.006744 
1161.658569:0.038172 236.634140:0.038106 1376.780518:0.033415 473.268280:0.031227 1054.097534:0.030416 86.048782:0.028611 795.951233:0.025106 344.195129:0.023170 1570.390259:0.017598 43.024391:0.017578 2366.341553:0.015801 2065.170654:0.013333 2151.219482:0.012247 946.536560:0.012245 1871.561035:0.012096 3140.780518:0.008225 
258.146332:0.070816 1161.658569:0.052396 86.048782:0.051557 1376.780518:0.051048 774.439026:0.048477 473.268280:0.044158 1054.097534:0.043913 365.707306:0.041259 1570.390259:0.037379 2344.829346:0.023648 21.512196:0.022078 2086.682861:0.021673 2151.219482:0.020176 172.097565:0.017579 946.536560:0.016793 3140.780518:0.014290 
86.048782:0.122854 258.146332:0.118765 172.097565:0.081581 774.439026:0.075165 1376.780518:0.063096 1570.390259:0.060857 1161.658569:0.056233 43.024391:0.053665 1054.097534:0.050525 387.219513:0.048708 473.268280:0.047945 516.292664:0.047692 2344.829346:0.037461 2086.682861:0.031036 2151.219482:0.026086 3140.780518:0.019644 
107.560974:0.272621 258.146332:0.177645 774.439026:0.096386 1570.390259:0.081310 408.731720:0.071425 1376.780518:0.066841 516.292664:0.058890 344.195129:0.054922 2344.829346:0.053999 1054.097534:0.048691 1161.658569:0.048557 473.268280:0.042684 2086.682861:0.038631 2151.219482:0.028580 10368.877930:0.025139 3140.780518:0.022503 
107.560974:0.417365 172.097565:0.381203 258.146332:0.238802 774.439026:0.107328 1570.390259:0.093877 408.731720:0.093591 2344.829346:0.069866 1376.780518:0.064875 516.292664:0.058663 344.195129:0.055220 1054.097534:0.042720 2086.682861:0.041941 1183.170776:0.034948 2151.219482:0.028781 10368.877930:0.027478 1828.536621:0.024689 
172.097565:0.525721 107.560974:0.505117 258.146332:0.271719 774.439026:0.107762 408.731720:0.101113 1570.390259:0.099083 2344.829346:0.080574 1355.268311:0.063698 537.804871:0.053271 1032.585327:0.041978 2086.682861:0.040282 1183.170776:0.028656 1828.536621:0.027859 10067.707031:0.027230 2151.219482:0.027025 10368.877930:0.024807 
193.609756:0.601889 107.560974:0.496608 258.146332:0.301310 387.219513:0.118069 774.439026:0.101498 1570.390259:0.101232 2344.829346:0.083263 21.512196:0.072475 1376.780518:0.065192 516.292664:0.044498 1054.097534:0.044267 2086.682861:0.036432 451.756104:0.036201 1183.170776:0.029988 1828.536621:0.029180 10067.707031:0.028971 
193.609756:0.720804 107.560974:0.422401 258.146332:0.298047 387.219513:0.129122 1570.390259:0.102803 774.439026:0.093618 2344.829346:0.077836 1376.780518:0.065334 21.512196:0.061165 1054.097534:0.045963 516.292664:0.040251 2086.682861:0.032963 1183.170776:0.032697 1957.609741:0.028045 1828.536621:0.027842 10067.707031:0.026434 
193.609756:0.786265 107.560974:0.321185 258.146332:0.279433 387.219513:0.125736 1570.390259:0.104098 774.439026:0.087260 2344.829346:0.068324 1376.780518:0.062715 1054.097534:0.045621 516.292664:0.039607 1183.170776:0.034593 2086.682861:0.032392 1957.609741:0.028569 1828.536621:0.025726 2151.219482:0.023260 10067.707031:0.021386 
193.609756:0.814971 258.146332:0.269585 107.560974:0.260468 387.219513:0.121759 1570.390259:0.102693 774.439026:0.082288 2344.829346:0.059917 1376.780518:0.058137 1054.097534:0.043511 516.292664:0.041735 1183.170776:0.034077 2086.682861:0.033571 1957.609741:0.028380 1828.536621:0.023577 2151.219482:0.019263 10067.707031:0.015323 
193.609756:0.829299 258.146332:0.253060 107.560974:0.213962 387.219513:0.123470 1570.390259:0.098140 774.439026:0.079555 1376.780518:0.054360 2344.829346:0.053872 516.292664:0.041715 1032.585327:0.040212 2086.682861:0.035343 1183.170776:0.029792 1957.609741:0.027838 1828.536621:0.022560 322.682922:0.015330 3140.780518:0.015274 
193.609756:0.814284 258.146332:0.243231 107.560974:0.181499 387.219513:0.126536 1570.390259:0.091693 774.439026:0.079935 1376.780518:0.053120 2344.829346:0.049555 516.292664:0.040413 1032.585327:0.039340 2086.682861:0.035271 1957.609741:0.027432 1828.536621:0.022450 1183.170776:0.021578 3140.780518:0.015900 1764.000000:0.015252 
193.609756:0.773253 258.146332:0.239202 107.560974:0.156168 387.219513:0.129080 1570.390259:0.086441 774.439026:0.082032 1376.780518:0.052933 2344.829346:0.046607 516.292664:0.039694 1032.585327:0.039042 2086.682861:0.033000 1957.609741:0.027155 1828.536621:0.022258 1161.658569:0.021325 3140.780518:0.016462 1764.000000:0.015991 
193.609756:0.715824 258.146332:0.236577 387.219513:0.132967 107.560974:0.132534 1570.390259:0.084268 774.439026:0.082227 1376.780518:0.051637 2344.829346:0.044231 516.292664:0.039728 1032.585327:0.036473 2086.682861:0.030232 1957.609741:0.026253 1161.658569:0.025508 1828.536621:0.021444 3140.780518:0.016466 1764.000000:0.016022 
193.609756:0.649727 258.146332:0.225141 387.219513:0.134134 107.560974:0.118238 1570.390259:0.083279 774.439026:0.077789 1376.780518:0.049539 2344.829346:0.040139 516.292664:0.039538 1054.097534:0.032737 1161.658569:0.028392 2086.682861:0.026758 1957.609741:0.024315 1828.536621:0.020837 838.975586:0.017720 1764.000000:0.015646 
193.609756:0.582215 258.146332:0.224477 387.219513:0.129802 107.560974:0.106758 1570.390259:0.081021 774.439026:0.072170 1376.780518:0.046537 516.292664:0.038130 2344.829346:0.034485 1054.097534:0.031431 1183.170776:0.029769 2086.682861:0.023901 1957.609741:0.021549 1828.536621:0.020579 838.975586:0.018863 1764.000000:0.014940 
193.609756:0.522326 258.146332:0.215147 387.219513:0.119216 107.560974:0.103890 1570.390259:0.077758 774.439026:0.070989 1376.780518:0.042462 516.292664:0.035489 1032.585327:0.032663 2344.829346:0.030324 1183.170776:0.029656 2086.682861:0.020542 1828.536621:0.019917 1957.609741:0.018473 1764.000000:0.013835 2559.951172:0.013781 
193.609756:0.466319 258.146332:0.202600 387.219513:0.105388 107.560974:0.096894 774.439026:0.074057 1570.390259:0.073970 1032.585327:0.040141 1376.780518:0.037640 516.292664:0.031712 2344.829346:0.030001 1183.170776:0.027302 1828.536621:0.017173 2086.682861:0.016112 1957.609741:0.015799 1290.731689:0.015310 559.317078:0.014775 
193.609756:0.419003 258.146332:0.197295 387.219513:0.093140 107.560974:0.092762 774.439026:0.074320 1570.390259:0.067884 1032.585327:0.043742 1376.780518:0.032857 2344.829346:0.031550 516.292664:0.027441 1183.170776:0.023063 1290.731689:0.022705 1936.097534:0.015346 2559.951172:0.013180 1505.853638:0.012814 1828.536621:0.012364 
193.609756:0.377447 258.146332:0.182526 387.219513:0.085934 107.560974:0.081452 774.439026:0.066584 1570.390259:0.056690 1011.073181:0.041320 2344.829346:0.031508 1355.268311:0.029422 1290.731689:0.026979 494.780487:0.025513 1161.658569:0.019212 1936.097534:0.016631 2559.951172:0.011502 1764.000000:0.010649 2151.219482:0.010586 
193.609756:0.343049 258.146332:0.171149 387.219513:0.079798 107.560974:0.072100 774.439026:0.051829 1548.878052:0.046365 1011.073181:0.037533 2344.829346:0.028829 1290.731689:0.025329 1355.268311:0.024264 494.780487:0.022065 1957.609741:0.016212 1161.658569:0.015936 1204.682983:0.010411 2151.219482:0.009219 1764.000000:0.008624 
193.609756:0.314216 258.146332:0.158379 387.219513:0.070329 107.560974:0.062574 774.439026:0.033659 1548.878052:0.031250 1011.073181:0.026404 2344.829346:0.024671 1290.731689:0.018975 1355.268311:0.017997 494.780487:0.017252 1957.609741:0.013571 1161.658569:0.013184 537.804871:0.010219 1419.804932:0.009045 688.390259:0.008790 
193.609756:0.285208 258.146332:0.135453 107.560974:0.058508 387.219513:0.056731 752.926819:0.019979 2344.829346:0.019751 1548.878052:0.017110 1011.073181:0.014113 494.780487:0.013928 968.048767:0.013854 1355.268311:0.011472 1161.658569:0.011396 1290.731689:0.011297 1591.902466:0.009863 1957.609741:0.008920 688.390259:0.008432 
193.609756:0.260289 258.146332:0.114726 107.560974:0.055322 387.219513:0.042412 2344.829346:0.014745 494.780487:0.014388 752.926819:0.012380 795.951233:0.011901 1548.878052:0.010108 1161.658569:0.009110 709.902466:0.008721 968.048767:0.008424 1032.585327:0.008196 43.024391:0.006590 1355.268311:0.006278 1591.902466:0.006172 
193.609756:0.235833 258.146332:0.094823 107.560974:0.052581 387.219513:0.031490 494.780487:0.013798 2344.829346:0.010811 752.926819:0.010235 795.951233:0.009929 1570.390259:0.008100 1183.170776:0.007766 21.512196:0.006231 709.902466:0.005955 1032.585327:0.005714 968.048767:0.005556 1376.780518:0.004565 1333.756104:0.003857 
193.609756:0.208936 258.146332:0.071167 107.560974:0.048064 387.219513:0.025952 774.439026:0.015383 494.780487:0.011404 1570.390259:0.008757 2344.829346:0.007780 1183.170776:0.007045 968.048767:0.005061 1032.585327:0.004857 1376.780518:0.003972 1505.853638:0.003368 882.000000:0.002667 1893.073120:0.002597 3162.292725:0.002570 
193.609756:0.185212 258.146332:0.054302 107.560974:0.044519 387.219513:0.023448 774.439026:0.017083 1161.658569:0.008200 1570.390259:0.008031 494.780487:0.007863 2344.829346:0.005774 1032.585327:0.004873 946.536560:0.004611 1376.780518:0.003971 1247.707275:0.003289 623.853638:0.002649 1893.073120:0.002363 2086.682861:0.002025 
193.609756:0.159241 107.560974:0.042725 258.146332:0.038719 387.219513:0.020696 774.439026:0.016169 1161.658569:0.009858 1548.878052:0.007616 1032.585327:0.005299 2344.829346:0.004793 946.536560:0.004758 494.780487:0.004628 1247.707275:0.004110 1376.780518:0.004047 623.853638:0.002900 1979.121948:0.002211 2086.682861:0.002036 
193.609756:0.136961 107.560974:0.043623 258.146332:0.022420 387.219513:0.016627 774.439026:0.013857 1161.658569:0.010076 1570.390259:0.006849 1032.585327:0.005492 925.024414:0.005383 2344.829346:0.004410 1247.707275:0.004164 1355.268311:0.004025 494.780487:0.003046 623.853638:0.002978 1979.121948:0.002400 2086.682861:0.002005 
193.609756:0.121183 107.560974:0.043330 774.439026:0.011802 387.219513:0.011069 1161.658569:0.008973 1570.390259:0.006642 925.024414:0.005259 1032.585327:0.005032 2344.829346:0.004369 731.414612:0.003949 1247.707275:0.003932 1355.268311:0.003480 623.853638:0.003195 494.780487:0.002836 43.024391:0.002276 1979.121948:0.002260 
193.609756:0.107037 107.560974:0.043903 774.439026:0.010951 1183.170776:0.008597 258.146332:0.007194 1570.390259:0.006744 408.731720:0.006578 925.024414:0.004700 2344.829346:0.004439 1032.585327:0.003944 494.780487:0.003313 623.853638:0.003290 1269.219482:0.003228 1355.268311:0.002626 1118.634155:0.002113 1979.121948:0.001956 
193.609756:0.093620 107.560974:0.042642 774.439026:0.010865 1183.170776:0.008656 1570.390259:0.007400 946.536560:0.005064 2344.829346:0.004635 408.731720:0.003946 494.780487:0.003354 623.853638:0.002989 365.707306:0.002651 1247.707275:0.002636 1032.585327:0.002454 1355.268311:0.001884 2000.634155:0.001797 3162.292725:0.001375 
193.609756:0.078619 107.560974:0.043989 774.439026:0.010900 1183.170776:0.008286 1570.390259:0.008221 21.512196:0.006766 2344.829346:0.004911 946.536560:0.004139 408.731720:0.003810 516.292664:0.003295 623.853638:0.002410 1979.121948:0.002083 1011.073181:0.001908 1247.707275:0.001608 1333.756104:0.001519 3162.292725:0.001469 
193.609756:0.063260 107.560974:0.045527 774.439026:0.010656 21.512196:0.009067 1570.390259:0.008637 1183.170776:0.007797 387.219513:0.005639 2344.829346:0.005149 968.048767:0.003670 516.292664:0.003329 1979.121948:0.002516 925.024414:0.002167 623.853638:0.001951 1011.073181:0.001772 1333.756104:0.001760 3140.780518:0.001477 
193.609756:0.050738 107.560974:0.048040 258.146332:0.013055 21.512196:0.012018 774.439026:0.010112 1570.390259:0.008427 1183.170776:0.007103 387.219513:0.006610 2344.829346:0.005455 516.292664:0.003307 968.048767:0.003246 1355.268311:0.002798 1979.121948:0.002725 623.853638:0.001857 3140.780518:0.001500 925.024414:0.001419 
107.560974:0.048117 193.609756:0.042286 258.146332:0.010599 774.439026:0.009144 1570.390259:0.007620 387.219513:0.006537 1183.170776:0.006509 2344.829346:0.005765 1376.780518:0.004391 516.292664:0.003391 968.048767:0.003031 1979.121948:0.002612 623.853638:0.001940 3140.780518:0.001405 2151.219482:0.001392 2559.951172:0.001097 
107.560974:0.047625 193.609756:0.036013 258.146332:0.009124 774.439026:0.007658 1570.390259:0.006316 1161.658569:0.006178 387.219513:0.006131 2344.829346:0.005792 1376.780518:0.005776 516.292664:0.003510 968.048767:0.002895 344.195129:0.002223 1979.121948:0.002184 602.341492:0.002070 2151.219482:0.001281 451.756104:0.001259 
107.560974:0.044621 193.609756:0.029719 258.146332:0.009341 1376.780518:0.006334 774.439026:0.006162 1161.658569:0.005820 387.219513:0.005716 2344.829346:0.005386 1570.390259:0.004656 516.292664:0.003206 968.048767:0.002579 623.853638:0.002060 731.414612:0.001820 1979.121948:0.001721 2151.219482:0.001077 3140.780518:0.001043 
107.560974:0.041722 193.609756:0.023947 258.146332:0.009185 1376.780518:0.006193 774.439026:0.005525 387.219513:0.005450 1161.658569:0.005180 2344.829346:0.004714 1548.878052:0.002964 537.804871:0.002661 968.048767:0.002127 473.268280:0.002016 623.853638:0.001926 1979.121948:0.001525 731.414612:0.001411 1419.804932:0.001149 
107.560974:0.038478 193.609756:0.019942 258.146332:0.010251 774.439026:0.005802 1376.780518:0.005795 387.219513:0.005061 1161.658569:0.004451 2344.829346:0.004071 473.268280:0.002492 516.292664:0.002423 1548.878052:0.001805 1591.902466:0.001622 968.048767:0.001612 623.853638:0.001587 1979.121948:0.001558 1097.121948:0.001125 
107.560974:0.036921 193.609756:0.017921 258.146332:0.009713 774.439026:0.006266 1376.780518:0.005159 387.219513:0.004479 2344.829346:0.003594 1161.658569:0.003579 516.292664:0.002548 473.268280:0.002455 1979.121948:0.001633 989.560974:0.001244 623.853638:0.001220 1097.121948:0.001214 1548.878052:0.001181 1591.902466:0.001062 
107.560974:0.035745 193.609756:0.017875 258.146332:0.008412 774.439026:0.006587 1376.780518:0.004098 387.219513:0.003707 2344.829346:0.003192 494.780487:0.002835 1161.658569:0.002725 1979.121948:0.001664 1097.121948:0.001566 580.829285:0.001104 1548.878052:0.001035 623.853638:0.001027 1269.219482:0.000872 989.560974:0.000727 
107.560974:0.035497 193.609756:0.018512 258.146332:0.007650 774.439026:0.006643 516.292664:0.003260 387.219513:0.003138 1376.780518:0.002783 2344.829346:0.002747 1161.658569:0.002407 322.682922:0.002262 1097.121948:0.001671 1979.121948:0.001575 580.829285:0.001182 1527.365845:0.001049 1247.707275:0.001023 623.853638:0.000936 
107.560974:0.034070 193.609756:0.018821 258.146332:0.007800 774.439026:0.006251 516.292664:0.003403 387.219513:0.002878 322.682922:0.002442 1161.658569:0.002302 1355.268311:0.002271 2344.829346:0.002222 1118.634155:0.002062 580.829285:0.001456 1979.121948:0.001334 1011.073181:0.001071 1226.195068:0.001007 1850.048828:0.000977 
107.560974:0.031623 193.609756:0.019397 258.146332:0.009630 774.439026:0.005192 516.292664:0.003048 387.219513:0.002997 1355.268311:0.002272 1118.634155:0.002259 1161.658569:0.002028 1032.585327:0.001724 580.829285:0.001640 2344.829346:0.001598 925.024414:0.001366 1957.609741:0.001031 688.390259:0.001029 1871.561035:0.001006 
107.560974:0.026338 193.609756:0.020331 258.146332:0.011005 1032.585327:0.004403 387.219513:0.004167 1097.121948:0.003990 1140.146362:0.003974 752.926819:0.003527 968.048767:0.003216 1183.170776:0.002739 1376.780518:0.002405 516.292664:0.002337 925.024414:0.002264 1226.195068:0.001996 1979.121948:0.001638 580.829285:0.001629 
21.512196:0.046729 107.560974:0.028555 193.609756:0.024799 258.146332:0.015056 1032.585327:0.013887 1097.121948:0.013753 1140.146362:0.013075 1979.121948:0.011212 989.560974:0.011093 1183.170776:0.010786 387.219513:0.010472 301.170746:0.008067 1742.487793:0.008051 1785.512207:0.007309 1376.780518:0.007221 925.024414:0.007116 
21.512196:0.103486 193.609756:0.034552 1957.609741:0.032677 1097.121948:0.026166 1140.146362:0.025541 1032.585327:0.024752 989.560974:0.022826 387.219513:0.021944 258.146332:0.020915 1742.487793:0.017552 1376.780518:0.014928 3743.122070:0.013391 1462.829224:0.012146 2108.195068:0.010387 2581.463379:0.009082 2818.097656:0.008922 
43.024391:0.190399 193.609756:0.061296 1979.121948:0.054862 1097.121948:0.034544 1161.658569:0.034446 1011.073181:0.031889 387.219513:0.031318 258.146332:0.029620 1269.219482:0.023425 3721.609863:0.020994 1376.780518:0.020874 3786.146240:0.017648 1462.829224:0.016850 2108.195068:0.016666 2818.097656:0.014687 3657.073242:0.014523 
43.024391:0.325039 193.609756:0.112884 1979.121948:0.064329 258.146332:0.050959 408.731720:0.038054 1161.658569:0.036553 1075.609741:0.035325 1011.073181:0.032868 1828.536621:0.029353 344.195129:0.029172 1290.731689:0.027951 1720.975586:0.026050 1764.000000:0.025841 3721.609863:0.025287 473.268280:0.019784 3786.146240:0.019712 
21.512196:0.459941 193.609756:0.170455 129.073166:0.134778 258.146332:0.064601 2000.634155:0.058644 408.731720:0.038853 1893.073120:0.035397 344.195129:0.029343 1161.658569:0.029016 1075.609741:0.028283 1828.536621:0.026648 1011.073181:0.025093 1269.219482:0.025017 1312.243896:0.024226 3721.609863:0.022729 1720.975586:0.022282 
21.512196:0.581837 193.609756:0.211276 129.073166:0.203580 2000.634155:0.044020 408.731720:0.031718 1957.609741:0.030663 344.195129:0.026016 7916.487793:0.024744 1893.073120:0.021620 580.829285:0.021126 1828.536621:0.020325 3657.073242:0.019763 7830.438965:0.018920 473.268280:0.018528 2065.170654:0.018438 2818.097656:0.017584 
21.512196:0.679442 107.560974:0.358224 172.097565:0.216375 7916.487793:0.029610 387.219513:0.029127 580.829285:0.026233 2000.634155:0.025721 7830.438965:0.020995 451.756104:0.020410 3635.561035:0.018552 9185.707031:0.018284 9056.633789:0.015281 1957.609741:0.014710 1828.536621:0.014700 9508.390625:0.014663 2194.243896:0.014095 
21.512196:0.779432 107.560974:0.506432 172.097565:0.194871 7894.975586:0.028921 387.219513:0.027903 580.829285:0.027183 344.195129:0.025610 473.268280:0.021139 9185.707031:0.016936 1979.121948:0.016508 9508.390625:0.015826 3635.561035:0.014548 10175.268555:0.013830 9056.633789:0.013183 2172.731689:0.012641 8583.366211:0.012436 
21.512196:0.809155 107.560974:0.556137 258.146332:0.025622 322.682922:0.025563 580.829285:0.023085 7894.975586:0.021377 387.219513:0.020635 473.268280:0.020602 1979.121948:0.015892 9529.902344:0.012839 10175.268555:0.011603 9185.707031:0.011382 666.878052:0.011230 2172.731689:0.009637 8583.366211:0.009154 3635.561035:0.008828 
107.560974:0.508892 322.682922:0.025450 258.146332:0.023953 494.780487:0.016725 580.829285:0.016383 387.219513:0.012717 1979.121948:0.012307 666.878052:0.011018 7894.975586:0.010851 430.243896:0.010354 1914.585327:0.008835 9529.902344:0.007851 10175.268555:0.007206 1011.073181:0.006939 10089.219727:0.006336 1850.048828:0.006204 
21.512196:0.634812 107.560974:0.392782 193.609756:0.053897 322.682922:0.022372 494.780487:0.012887 580.829285:0.010137 666.878052:0.009867 1979.121948:0.008654 1914.585327:0.008529 1011.073181:0.006285 430.243896:0.005230 1376.780518:0.005187 1570.390259:0.005059 5378.048828:0.004756 2022.146362:0.004705 2323.317139:0.004678 
21.512196:0.492093 107.560974:0.280032 215.121948:0.041262 322.682922:0.017178 365.707306:0.010228 666.878052:0.008256 473.268280:0.007387 516.292664:0.007290 580.829285:0.006943 1893.073120:0.006827 1979.121948:0.005986 5270.487793:0.005527 1742.487793:0.005492 989.560974:0.005016 2022.146362:0.004723 1376.780518:0.004650 
21.512196:0.382296 107.560974:0.213282 215.121948:0.028778 387.219513:0.011901 322.682922:0.010727 473.268280:0.007626 1893.073120:0.006755 559.317078:0.006569 5270.487793:0.006530 666.878052:0.005945 2732.048828:0.005929 1742.487793:0.005707 2022.146362:0.005253 2258.780518:0.005209 516.292664:0.005136 3312.877930:0.005048 
107.560974:0.183501 215.121948:0.018371 172.097565:0.014967 387.219513:0.011374 473.268280:0.007499 580.829285:0.006911 322.682922:0.006166 2022.146362:0.006147 5270.487793:0.006059 2710.536621:0.005950 1893.073120:0.005659 2258.780518:0.005585 1764.000000:0.005107 3312.877930:0.004936 666.878052:0.004319 3162.292725:0.004302 
107.560974:0.161257 236.634140:0.012859 387.219513:0.009600 494.780487:0.007544 2022.146362:0.006128 559.317078:0.006079 322.682922:0.005224 1871.561035:0.005158 2710.536621:0.004724 2258.780518:0.004618 5270.487793:0.004402 1785.512207:0.004128 3162.292725:0.003815 3334.390137:0.003616 1484.341431:0.003549 666.878052:0.003389 
107.560974:0.146991 258.146332:0.013777 387.219513:0.008309 494.780487:0.006432 2022.146362:0.005322 1871.561035:0.004356 1570.390259:0.003304 2280.292725:0.003069 1462.829224:0.003022 1054.097534:0.002975 666.878052:0.002671 1936.097534:0.002671 1785.512207:0.002651 3033.219482:0.002630 2710.536621:0.002585 3162.292725:0.002566 
107.560974:0.132282 258.146332:0.015129 387.219513:0.007557 193.609756:0.004541 2022.146362:0.004493 494.780487:0.003985 1871.561035:0.003106 1054.097534:0.003042 1570.390259:0.002940 1161.658569:0.002341 3033.219482:0.002297 946.536560:0.002252 1828.536621:0.002143 1462.829224:0.002133 645.365845:0.002111 2280.292725:0.002022 
